measurement_time	Y	X	Z
6716778471122903040	0.733459	0.513641	0.13446
6716778493899115520	0.732483	0.513	0.134399
6716778517160657920	0.730743	0.51123	0.134308
6716778539284034560	0.728638	0.509216	0.134644
6716778561622159360	0.730591	0.510498	0.13446
6716778584415550464	0.733673	0.513367	0.134308
6716778606878229504	0.729248	0.51059	0.134644
6716778629448283136	0.729706	0.507996	0.134644
6716778651889486848	0.729706	0.509979	0.13446
6716778674528260096	0.73056	0.509918	0.134583
6716778696947988480	0.730286	0.510651	0.134644
6716778719930358784	0.731812	0.513306	0.134308
6716778742199763968	0.730743	0.510986	0.134552
6716778764748342272	0.729065	0.511261	0.134552
6716778788198863872	0.731659	0.510162	0.134644
6716778810201981952	0.731781	0.512787	0.134644
6716778832935243776	0.731689	0.511322	0.13443
6716778856067937280	0.730713	0.510223	0.134796
6716778877976565760	0.732758	0.513733	0.13446
6716778900778547200	0.731354	0.512054	0.134491
6716778923078017024	0.731049	0.512054	0.134491
6716778945643774976	0.731323	0.51355	0.134521
6716778973664142336	0.730133	0.510864	0.13446
6716778996466123776	0.729645	0.507324	0.134796
6716779018864377856	0.728333	0.508881	0.134674
6716779041477380096	0.731781	0.511902	0.134399
6716779064021663744	0.728851	0.511047	0.134399
6716779086694796288	0.732574	0.513733	0.13443
6716779109316388864	0.73056	0.509369	0.134491
6716779131834902528	0.731232	0.50946	0.134735
6716779154301876224	0.729675	0.509827	0.13446
6716779177108152320	0.729523	0.51062	0.134552
6716779199510702080	0.729187	0.510376	0.13446
6716779222110820352	0.731567	0.512238	0.13446
6716779244642219008	0.729858	0.508026	0.134674
6716779267585934336	0.729553	0.509583	0.134674
6716779290022843392	0.730865	0.511536	0.134369
6716779312511291392	0.727692	0.508026	0.134766
6716779335154359296	0.732452	0.512939	0.134552
6716779357810312192	0.730682	0.511353	0.13446
6716779380294465536	0.731659	0.512604	0.134491
6716779402873108480	0.731628	0.511841	0.134552
6716779425640730624	0.729553	0.506744	0.134583
6716779448069049344	0.729156	0.512329	0.134644
6716779470720706560	0.730347	0.512207	0.134552
6716779493599997952	0.730042	0.507812	0.134735
6716779516389094400	0.730804	0.511566	0.134583
6716779538860362752	0.730225	0.51062	0.134613
6716779560910725120	0.72934	0.512146	0.134521
6716779584047714304	0.728363	0.509644	0.134674
6716779606325709824	0.730713	0.513489	0.134399
6716779629243655168	0.729645	0.510437	0.134552
6716779651822298112	0.729736	0.507294	0.134674
6716779673404509184	0.727783	0.506195	0.134583
6716779695072618496	0.731171	0.509766	0.13443
6716779717256124416	0.729309	0.510071	0.134766
6716779740006566912	0.73053	0.510254	0.134552
6716779762469245952	0.728607	0.508301	0.134552
6716779785095133184	0.732544	0.512146	0.134308
6716779807665186816	0.730377	0.511292	0.134674
6716779830548771840	0.731476	0.510101	0.134521
6716779852723688448	0.731232	0.511414	0.134552
6716779875645928448	0.73172	0.511261	0.134644
6716779898142967808	0.729065	0.511292	0.134521
6716779920914883584	0.72995	0.51181	0.134583
6716779943738340352	0.730957	0.511017	0.134552
6716779966020630528	0.729828	0.510498	0.13446
6716779988625043456	0.728699	0.509125	0.134583
6716780011461384192	0.730408	0.511841	0.13446
6716780033971308544	0.730042	0.510712	0.134521
6716780056412512256	0.730865	0.512024	0.134521
6716780078093507584	0.731659	0.512207	0.13443
6716780100328552448	0.730865	0.511475	0.134552
6716780123147714560	0.731171	0.510101	0.134735
6716780145958285312	0.731384	0.511017	0.134644
6716780167957107712	0.730835	0.511322	0.134583
6716780191021082624	0.73114	0.511871	0.134308
6716780213831653376	0.728973	0.511383	0.13446
6716780236161188864	0.729431	0.513062	0.134338
6716780258649637888	0.73056	0.511047	0.134705
6716780281455913984	0.730774	0.511383	0.134674
6716780304008786944	0.728363	0.506012	0.134552
6716780326510120960	0.728607	0.507507	0.134583
6716780349359346688	0.730164	0.511566	0.134552
6716780371693176832	0.733856	0.513641	0.13443
6716780394430733312	0.729279	0.50946	0.13443
6716780417460347904	0.730408	0.51001	0.134491
6716780440120595456	0.73175	0.51358	0.134491
6716780462780843008	0.731384	0.510437	0.134613
6716780485535580160	0.731476	0.511353	0.134705
6716780507706201088	0.731873	0.513641	0.134521
6716780529425850368	0.731689	0.510529	0.134308
6716780552004493312	0.730133	0.509247	0.13446
6716780574617496576	0.73114	0.513885	0.134338
6716780597157484544	0.730255	0.510376	0.134552
6716780619929401344	0.730438	0.511597	0.134552
6716780642331951104	0.73114	0.511963	0.134583
6716780670545591296	0.732574	0.513214	0.134491
6716780693321802752	0.731628	0.511627	0.134369
6716780715853201408	0.730286	0.507355	0.134644
6716780738556398592	0.728668	0.507294	0.134613
6716780759842255872	0.732452	0.513245	0.13446
6716780782506798080	0.731476	0.51059	0.134521
6716780804823448576	0.729248	0.509979	0.134583
6716780827479401472	0.73114	0.510651	0.134521
6716780850216957952	0.729614	0.51004	0.134552
6716780871945197568	0.733826	0.513336	0.134491
6716780894313387008	0.730713	0.511597	0.134521
6716780916849080320	0.730743	0.511536	0.134583
6716780938959571968	0.731201	0.512115	0.134491
6716780961499560960	0.732178	0.513062	0.13446
6716780984043843584	0.732452	0.511292	0.134613
6716781006601012224	0.732971	0.512177	0.134399
6716781029282734080	0.73291	0.513245	0.134369
6716781052114780160	0.730743	0.513153	0.13446
6716781074414251008	0.731659	0.514709	0.13446
6716781097044433920	0.730591	0.510529	0.134735
6716781119859299328	0.72934	0.507904	0.134674
6716781142369223680	0.72937	0.510742	0.134521
6716781165102485504	0.730469	0.510895	0.134583
6716781187779912704	0.72821	0.508392	0.134521
6716781210195346432	0.731476	0.510742	0.134583
6716781232872774656	0.731171	0.510437	0.134583
6716781255352633344	0.733124	0.51474	0.13446
6716781278146024448	0.730957	0.510376	0.134705
6716781300621588480	0.731293	0.51123	0.134613
6716781326232478720	0.729218	0.50882	0.134552
6716781349262093312	0.732666	0.512299	0.134338
6716781371875095552	0.731812	0.510834	0.13443
6716781394217516032	0.727539	0.506348	0.134644
6716781417199885312	0.730499	0.509521	0.134491
6716781439834362880	0.730133	0.509674	0.134613
6716781462919812096	0.732147	0.512909	0.134399
6716781485116203008	0.729797	0.512085	0.134552
6716781507677666304	0.732635	0.512512	0.134338
6716781529272762368	0.73175	0.513977	0.134399
6716781552109103104	0.72995	0.510803	0.13446
6716781577032798208	0.73053	0.506195	0.134705
6716781599418168320	0.731812	0.510895	0.134552
6716781621751998464	0.731232	0.51178	0.134583
6716781644365000704	0.731934	0.509796	0.134644
6716781667059607552	0.729858	0.510834	0.134552
6716781690041977856	0.731598	0.510803	0.134521
6716781712191124480	0.732452	0.513275	0.134552
6716781734675277824	0.732544	0.511688	0.134521
6716781757399950336	0.73114	0.511719	0.134613
6716781779879809024	0.731232	0.514099	0.13443
6716781802359667712	0.730896	0.511597	0.134644
6716781824736447488	0.73056	0.510803	0.134583
6716781847499773952	0.729797	0.508514	0.134613
6716781870065531904	0.730713	0.509216	0.134613
6716781892940527616	0.730133	0.510254	0.134705
6716781915158393856	0.746765	0.511963	0.134705
6716781937943195648	0.73175	0.512451	0.134491
6716781960350040064	0.730988	0.511139	0.134521
6716781983143431168	0.731537	0.510925	0.134552
6716782004923210752	0.728027	0.50705	0.134674
6716782027720896512	0.729645	0.510101	0.134583
6716782048873610240	0.733368	0.511475	0.134521
6716782071636937728	0.729614	0.510864	0.134521
6716782094258530304	0.730652	0.510986	0.13446
6716782116592360448	0.730713	0.511444	0.134521
6716782138312009728	0.732422	0.513367	0.13443
6716782160899243008	0.729187	0.508606	0.134521
6716782183482180608	0.730072	0.510712	0.134491
6716782206202557440	0.730469	0.511353	0.134674
6716782228583631872	0.730377	0.511963	0.134399
6716782251402793984	0.730835	0.513245	0.134399
6716782273865473024	0.730957	0.510071	0.134735
6716782296564374528	0.730499	0.511597	0.134583
6716782318816600064	0.730804	0.511017	0.13446
6716782341571337216	0.731049	0.511383	0.134613
6716782364579476480	0.73233	0.513336	0.134369
6716782386990616576	0.729706	0.510315	0.13443
6716782409260021760	0.732117	0.51297	0.134613
6716782432345470976	0.730225	0.512573	0.134552
6716782454636351488	0.729767	0.510773	0.134521
6716782477348137984	0.729767	0.51239	0.134247
6716782499733508096	0.731598	0.513306	0.13446
6716782522123171840	0.731873	0.511566	0.134674
6716782545139901440	0.728424	0.507996	0.134583
6716782567263278080	0.731842	0.510437	0.134644
6716782590327252992	0.727844	0.509186	0.134705
6716782612742686720	0.732422	0.514465	0.134583
6716782636369302528	0.731323	0.510803	0.134705
6716782658922175488	0.730408	0.511658	0.134583
6716782681354789888	0.728271	0.508392	0.134521
6716782704324275200	0.731384	0.510406	0.134491
6716782726451946496	0.732025	0.511169	0.134613
6716782749163732992	0.730865	0.511414	0.134521
6716782771763851264	0.73056	0.51004	0.134491
6716782794200760320	0.72876	0.508514	0.134735
6716782817045691392	0.731506	0.513184	0.13443
6716782842179840000	0.730499	0.510681	0.134521
6716782864728418304	0.730865	0.513977	0.134399
6716782887508925440	0.73175	0.512207	0.134613
6716782909898589184	0.731232	0.511292	0.134583
6716782932992628736	0.731384	0.509979	0.134369
6716782955738775552	0.730377	0.510406	0.134583
6716782978330303488	0.730408	0.511658	0.134491
6716783000797277184	0.73056	0.510193	0.134521
6716783023775352832	0.729736	0.509674	0.134399
6716783046422715392	0.730865	0.513733	0.134521
6716783068361407488	0.731445	0.512085	0.134552
6716783091309418496	0.731201	0.509735	0.134613
6716783113407025152	0.729492	0.511383	0.134521
6716783135989962752	0.730255	0.508057	0.134705
6716783158538541056	0.731018	0.511047	0.134491
6716783181426421760	0.733185	0.510925	0.13446
6716783203631403008	0.73233	0.513458	0.13446
6716783226583707648	0.731628	0.51123	0.134613
6716783248788688896	0.73233	0.511108	0.134552
6716783271444641792	0.732727	0.511841	0.134308
6716783293958859776	0.73233	0.512024	0.134491
6716783317022834688	0.728607	0.509674	0.134644
6716783340073923584	0.731293	0.508789	0.134552
6716783362128580608	0.732819	0.513245	0.134338
6716783384569785344	0.729889	0.509094	0.134674
6716783407401831424	0.73056	0.510925	0.13446
6716783429177315328	0.73114	0.511658	0.134644
6716783452202635264	0.728973	0.508179	0.134583
6716783474549350400	0.731506	0.513702	0.13443
6716783497042094080	0.730469	0.509735	0.134521
6716783519607852032	0.728729	0.509766	0.13446
6716783542774905856	0.730835	0.511383	0.134521
6716783564984181760	0.729034	0.507202	0.134644
6716783587859177472	0.731293	0.51178	0.134552
6716783610407755776	0.731323	0.510193	0.134644
6716783633192556544	0.732574	0.512909	0.134399
6716783655397537792	0.731934	0.514008	0.13446
6716783678143684608	0.73175	0.511719	0.13443
6716783701095990272	0.730621	0.509277	0.13446
6716783723258020864	0.729431	0.509857	0.134552
6716783746631233536	0.730347	0.5112	0.134613
6716783768660120576	0.727814	0.509125	0.134705
6716783791505051648	0.731171	0.509064	0.134583
6716783813710032896	0.729187	0.507904	0.134613
6716783836383164416	0.73053	0.51004	0.134491
6716783858721289216	0.72995	0.510345	0.134705
6716783880994990080	0.728088	0.508698	0.134735
6716783903861395456	0.729584	0.509888	0.134583
6716783926208110592	0.729553	0.509521	0.134521
6716783948254178304	0.731598	0.512909	0.134247
6716783970648137728	0.730804	0.509949	0.134521
6716783992788694016	0.729614	0.512543	0.134491
6716784015483300864	0.73111	0.513702	0.134369
6716784038199383040	0.727966	0.50589	0.134674
6716784060593342464	0.728638	0.511841	0.134552
6716784083094676480	0.730103	0.507446	0.134674
6716784105647549440	0.72995	0.51059	0.134583
6716784127036486656	0.729187	0.51123	0.134735
6716784150121935872	0.730072	0.510712	0.134644
6716784172241017856	0.729553	0.51123	0.134583
6716784193402320896	0.730316	0.509766	0.134552
6716784215985259520	0.72937	0.512207	0.134674
6716784238576787456	0.72995	0.510895	0.134705
6716784261443192832	0.730957	0.510986	0.134491
6716784284056196096	0.729767	0.510071	0.134399
6716784306759393280	0.729736	0.510376	0.134491
6716784329174827008	0.729218	0.510406	0.134521
6716784352135723008	0.731384	0.514282	0.134399
6716784374057235456	0.729858	0.511383	0.134552
6716784396773317632	0.728546	0.510101	0.134399
6716784419145802752	0.729675	0.510651	0.134644
6716784442089518080	0.729919	0.510193	0.134705
6716784464629506048	0.730255	0.510864	0.134674
6716784489604741120	0.731689	0.510498	0.13443
6716784517650877440	0.729462	0.508362	0.134583
6716784540594592768	0.727173	0.508789	0.134552
6716784563654272000	0.72995	0.509827	0.13443
6716784586348878848	0.730896	0.511414	0.134338
6716784608644054016	0.727539	0.507904	0.134674
6716784631132503040	0.727539	0.508362	0.134583
6716784653745506304	0.729431	0.509399	0.13446
6716784676281199616	0.730774	0.511658	0.134644
6716784699594281984	0.728333	0.506256	0.134674
6716784722550882304	0.729736	0.510315	0.134552
6716784744652783616	0.729584	0.509552	0.134583
6716784766694555648	0.730804	0.510315	0.134491
6716784789286083584	0.729767	0.511444	0.13446
6716784812053705728	0.731171	0.511108	0.134613
6716784834855687168	0.730347	0.510925	0.13446
6716784857236761600	0.730286	0.5112	0.134674
6716784879566296064	0.730072	0.511658	0.134552
6716784902200773632	0.733032	0.514404	0.134338
6716784924934036480	0.729309	0.510132	0.134552
6716784947482614784	0.732361	0.512848	0.13446
6716784970112796672	0.730011	0.509979	0.13446
6716784991475963904	0.729126	0.507751	0.134644
6716785014063197184	0.730286	0.51123	0.134644
6716785036603186176	0.732086	0.511322	0.134552
6716785059100224512	0.731873	0.507812	0.134644
6716785081975220224	0.731567	0.513947	0.134369
6716785104386359296	0.730621	0.511597	0.13443
6716785127493283840	0.729523	0.510132	0.134644
6716785149474926592	0.729645	0.510132	0.134613
6716785172796598272	0.729919	0.511963	0.134521
6716785194572083200	0.730011	0.51004	0.134369
6716785217215150080	0.731323	0.511597	0.13446
6716785239883987968	0.727631	0.506805	0.134552
6716785262612955136	0.731384	0.511658	0.134521
6716785285728468992	0.731659	0.511322	0.134583
6716785308736608256	0.730865	0.510345	0.134491
6716785331096208384	0.730743	0.51059	0.13446
6716785358910416896	0.730225	0.511566	0.134644
6716785381364505600	0.729736	0.510193	0.134521
6716785404132126720	0.728638	0.508331	0.134583
6716785427020007424	0.731812	0.513092	0.134521
6716785450831306752	0.730591	0.510864	0.134766
6716785473710597120	0.73056	0.510468	0.134644
6716785496594183168	0.730499	0.509521	0.134705
6716785519061156864	0.728394	0.509277	0.134674
6716785542009166848	0.731079	0.51062	0.134552
6716785564235623424	0.730347	0.509399	0.134552
6716785586715482112	0.729919	0.510132	0.134583
6716785609422973952	0.730988	0.511444	0.134674
6716785631851292672	0.730988	0.510315	0.134552
6716785654661864448	0.73172	0.51001	0.134552
6716785677317817344	0.729553	0.51059	0.134613
6716785699776200704	0.731201	0.514587	0.134552
6716785722294714368	0.731293	0.510529	0.13443
6716785744731623424	0.731232	0.512512	0.134338
6716785767795598336	0.731354	0.509949	0.134491
6716785790039233536	0.731262	0.51178	0.134521
6716785813399561216	0.729797	0.50769	0.13443
6716785835656081408	0.731445	0.512238	0.134644
6716785859046472704	0.731506	0.514038	0.13443
6716785881247159296	0.746765	0.511292	0.134521
6716785903379125248	0.731506	0.511108	0.134613
6716785925970653184	0.731293	0.510529	0.134552
6716785948398972928	0.73172	0.513916	0.134521
6716785971162299392	0.72876	0.509521	0.134674
6716785993745238016	0.728851	0.509766	0.134674
6716786016538629120	0.730774	0.51001	0.134491
6716786038713544704	0.73056	0.509247	0.13443
6716786061382382592	0.731476	0.511169	0.134644
6716786084300327936	0.72995	0.510925	0.13446
6716786106251906048	0.73053	0.507874	0.134827
6716786129049591808	0.72876	0.510681	0.13443
6716786151456436224	0.731537	0.510406	0.134491
6716786174151044096	0.730286	0.511902	0.134583
6716786196768342016	0.730957	0.51123	0.134552
6716786219888150528	0.729553	0.510437	0.134491
6716786241844023296	0.731293	0.510284	0.134674
6716786264658889728	0.729828	0.507965	0.134705
6716786287400741888	0.730988	0.51001	0.134583
6716786314519164928	0.730438	0.511963	0.134338
6716786343394230272	0.72937	0.512146	0.134521
6716786366823276544	0.732086	0.509613	0.134521
6716786389298840576	0.730591	0.511627	0.134521
6716786411559656448	0.730927	0.510132	0.13446
6716786433932140544	0.732178	0.513947	0.134399
6716786456768482304	0.730743	0.510193	0.134491
6716786479368599552	0.732117	0.514587	0.134491
6716786502097566720	0.730316	0.510681	0.134552
6716786524409921536	0.731384	0.512299	0.134613
6716786546979975168	0.732056	0.512878	0.134369
6716786569519963136	0.731384	0.509888	0.134644
